"Id Tipo Medición","Tipo Medición",Conformidad,Operación,Provincia,Cantón,Distrito,"Código DTA",Año,X,Y
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",POCOSOL,21013,2021,"444065.97780000046 "," 1165196.7550000008"
SD,SD,SÍ,ICE,GUANACASTE,BAGACES,BAGACES,50401,2021,"362475.66150000039 "," 1164840.5270000007"
SD,SD,SÍ,ICE,GUANACASTE,BAGACES,BAGACES,50401,2021,"370310.08019999973 "," 1164407.5529999994"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"502566.5175999999 "," 1164271.9580000006"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"498225.87079999968 "," 1164205.5480000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"502990.1325000003 "," 1163612.8139999993"
SD,SD,SÍ,ICE,GUANACASTE,BAGACES,BAGACES,50401,2021,"349630.21970000025 "," 1163460.3090000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"499435.24139999971 "," 1163338.8430000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"470358.81099999975 "," 1163337.3609999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"474663.00129999965 "," 1162664.8900000006"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"474774.62999999989 "," 1162647.5539999995"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"474994.60850000009 "," 1162618.7479999997"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"466943.9478000002 "," 1162200.727"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"503800.21499999985 "," 1162133.0629999992"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"466849.73170000035 "," 1162112.3369999994"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"503756.44529999979 "," 1162026.8819999993"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"467022.56940000039 "," 1162007.0989999995"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"503692.97460000031 "," 1161911.8509999998"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"459141.48660000041 "," 1161769.9790000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"459083.35960000008 "," 1161673.4250000007"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2021,"423189.18300000019 "," 1161623.2510000002"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"397347.26460000034 "," 1161450.363"
SD,SD,NO,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2021,"423821.36160000041 "," 1161388.7939999998"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"501992.0979000004 "," 1161273.5480000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"502058.86639999971 "," 1161267.705"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TRONADORA,50803,2021,"397332.43450000044 "," 1161076.1840000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"501717.40919999965 "," 1160357.7640000004"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"463361.36290000007 "," 1160021.0749999993"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2021,"425342.13449999969 "," 1159517.2919999994"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"467426.27400000021 "," 1159498.2699999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"467403.27259999979 "," 1159483.3279999997"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"394630.4737999998 "," 1159337.9729999993"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",FLORENCIA,21002,2021,"450025.4194 "," 1159190.6190000009"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"394605.73390000034 "," 1159092.8560000006"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"511425.75629999954 "," 1159042.3690000009"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,"SANTA ROSA",50804,2021,"393420.88100000005 "," 1158911.1730000004"
SD,SD,NO,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"502416.95419999957 "," 1158889.0380000006"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"511779.39230000041 "," 1158837.8770000003"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"510117.74309999961 "," 1158797.534"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"510622.38379999995 "," 1158758.9759999998"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500294.45859999955 "," 1158684.3450000007"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500349.1911000004 "," 1158643.4230000004"
SD,SD,7,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"394620.17100000009 "," 1158575.3990000002"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"394620.17100000009 "," 1158575.3990000002"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,RITA,70203,2021,"517837.06460000016 "," 1158464.7709999997"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2021,"432549.62490000017 "," 1158430.6549999993"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"394502.85520000011 "," 1158354.637"
SD,SD,7,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"394114.65089999977 "," 1158128.1569999997"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"394114.65089999977 "," 1158128.1569999997"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"537854.6634 "," 1158061.3709999993"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"393775.34489999991 "," 1158026.6510000005"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"394616.27219999954 "," 1157865.2809999995"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,TILARÁN,50801,2021,"393958.77010000031 "," 1157853.7660000008"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",FLORENCIA,21002,2021,"449860.76190000027 "," 1157368.887"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"502569.2611999996 "," 1156837.421"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500216.75490000006 "," 1156153.3770000003"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500402.85780000035 "," 1156133.9130000006"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500526.56170000043 "," 1156119.5360000003"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500108.37760000024 "," 1156116.2149999999"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500117.13559999969 "," 1156056.4910000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500281.34499999974 "," 1155971.33"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500229.8931 "," 1155924.8780000005"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500217.85130000021 "," 1155885.0620000008"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500037.22080000024 "," 1155877.3190000001"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500284.62999999989 "," 1155865.1539999992"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"500181.72530000005 "," 1155864.0470000003"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496708.14049999975 "," 1155828.8120000008"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496581.14740000013 "," 1155786.796"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496399.41750000045 "," 1155746.9989999998"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2021,"435802.2929999996 "," 1155635.4480000008"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"495101.0351 "," 1155558.0329999998"
SD,SD,SÍ,ICE,GUANACASTE,CAÑAS,CAÑAS,50601,2021,"376948.59020000044 "," 1155548.0470000003"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"495057.22860000003 "," 1155439.6970000006"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2021,"435795.32500000019 "," 1155420.4110000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2021,"435787.55590000004 "," 1155363.5669999998"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"469487.08700000029 "," 1155357.6870000008"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"469408.26250000019 "," 1155355.6559999995"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"494830.59999999963 "," 1155330.2359999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",PITAL,21006,2021,"469289.99089999963 "," 1155313.511"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"499415.40390000027 "," 1155284.5089999996"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"497001.47410000023 "," 1155198.3660000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"497001.47329999972 "," 1155189.5179999992"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496311.77479999978 "," 1155147.557"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"495079.08100000024 "," 1155141.0749999993"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496992.71019999962 "," 1155130.9010000005"
SD,SD,4,ICE,LIMÓN,POCOCÍ,RITA,70203,2021,"531375.83110000007 "," 1155079.1109999996"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,RITA,70203,2021,"531375.83110000007 "," 1155079.1109999996"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496296.44039999973 "," 1155074.5629999992"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"499643.10960000008 "," 1155074.3670000006"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496257.02809999976 "," 1155064.613"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496392.77500000037 "," 1155036.9489999991"
SD,SD,SÍ,ICE,GUANACASTE,CAÑAS,CAÑAS,50601,2021,"378906.8591 "," 1155025.3029999994"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"495174.3081 "," 1155022.7190000005"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"499666.09889999963 "," 1155022.3839999996"
SD,SD,SÍ,COOPEGUANACASTE,GUANACASTE,CARRILLO,FILADELFIA,50501,2021,"331122.37590000033 "," 1155002.8049999997"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",FLORENCIA,21002,2021,"451925.29650000017 "," 1154933.0150000006"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"495195.09399999958 "," 1154918.7530000005"
SD,SD,SÍ,ICE,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"505631.45289999992 "," 1154800.6950000003"
SD,SD,SÍ,ICE,GUANACASTE,CAÑAS,CAÑAS,50601,2021,"384675.21270000003 "," 1154761.3929999992"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA FORTUNA",21007,2021,"441301.72350000031 "," 1154513.5319999997"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"508899.44230000023 "," 1154420.7579999994"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"PUERTO VIEJO",41001,2021,"496424.42870000005 "," 1154124.4979999997"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"500557.25040000025 "," 1153854.455"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"500366.75679999962 "," 1153792.5160000008"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"500402.88559999969 "," 1153749.3829999994"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"500480.61639999971 "," 1153742.7479999997"
SD,SD,SÍ,ICE,GUANACASTE,CAÑAS,CAÑAS,50601,2021,"380730.49289999995 "," 1153458.1789999995"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"499695.64360000007 "," 1153457.3990000002"
SD,SD,SÍ,ICE,GUANACASTE,CAÑAS,CAÑAS,50601,2021,"380301.54279999994 "," 1153160.58"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"435799.80620000046 "," 1153113.7249999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"435853.40220000036 "," 1153085.0899999999"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"435910.29949999973 "," 1153065.4069999997"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,"QUEBRADA GRANDE",50802,2021,"397726.41069999989 "," 1153061.8570000008"
SD,SD,SÍ,ICE,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"507825.54119999986 "," 1152954.7310000006"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"465534.45969999954 "," 1152619.5930000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"462432.55250000022 "," 1152443.6410000008"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2021,"482492.19469999988 "," 1152028.4450000003"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2021,"482447.2910000002 "," 1151999.7119999994"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,ROXANA,70204,2021,"537810.68319999985 "," 1151933.9969999995"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"434163.66870000027 "," 1151755.7919999994"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,ROXANA,70204,2021,"537912.98790000007 "," 1151703.4370000008"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"434066.10730000027 "," 1151696.25"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"434027.52639999986 "," 1151560.2780000009"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"437174.32990000024 "," 1151551.1209999993"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"530939.39510000031 "," 1151527.5850000009"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"531457.47670000046 "," 1151525.9619999994"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"437128.21300000045 "," 1151479.3110000007"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"437097.51099999994 "," 1151455.034"
SD,SD,SÍ,ICE,GUANACASTE,TILARÁN,"QUEBRADA GRANDE",50802,2021,"398516.56940000039 "," 1151258.7980000004"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,RITA,70203,2021,"514508.62899999972 "," 1151258.1630000006"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"530992.7527999999 "," 1151255.7479999997"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"434377.16170000006 "," 1151167.6940000001"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"531113.10929999966 "," 1151058.1909999996"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2021,"486246.01439999975 "," 1150916.3320000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2021,"486337.97070000041 "," 1150879.7980000004"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2021,"492133.18140000012 "," 1150689.9820000008"
SD,SD,SÍ,ICE,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"509053.2834999999 "," 1150668.3399999999"
SD,SD,SÍ,COOPELESCA,HEREDIA,SARAPIQUÍ,"LA VIRGEN",41002,2021,"489944.4720999999 "," 1150645.2009999994"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"533658.66490000021 "," 1150554.1799999997"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,ROXANA,70204,2021,"540549.8629999999 "," 1150419.6740000006"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"434769.52219999954 "," 1150199.5350000001"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",FLORENCIA,21002,2021,"448167.11249999981 "," 1149974.5620000008"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2021,"480490.59140000027 "," 1149715.761"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"463073.30950000044 "," 1149603.8149999995"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2021,"476312.25090000033 "," 1149597.8029999994"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","SANTA RITA",21602,2021,"480439.04930000007 "," 1149573.1160000004"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"461110.70000000019 "," 1149192.3589999992"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"461184.06240000017 "," 1149192.2229999993"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",FLORENCIA,21002,2021,"451399.01530000009 "," 1148905.2300000004"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",FLORENCIA,21002,2021,"451497.4327999996 "," 1148811.1909999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",FLORENCIA,21002,2021,"451548.78699999955 "," 1148732.0390000008"
SD,SD,SÍ,ICE,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"507820.51999999955 "," 1148628.0399999991"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"458931.0036000004 "," 1148585.3949999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"460770.56570000015 "," 1148575.6410000008"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"458950.63090000022 "," 1148515.5480000004"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",QUESADA,21001,2021,"452453.97580000013 "," 1148463.1319999993"
SD,SD,7,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"530669.4605 "," 1148297.7489999998"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"530669.4605 "," 1148297.7489999998"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"535189.13999999966 "," 1148185.2100000009"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"531018.76779999956 "," 1148131.4529999997"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",QUESADA,21001,2021,"453280.23359999992 "," 1148116.9340000004"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"459533.64630000014 "," 1147988.5470000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"460273.67989999987 "," 1147823.5620000008"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"463384.53220000025 "," 1147767.5050000008"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"527612.41999999993 "," 1147754.5700000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"463386.65950000007 "," 1147707.7780000009"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",QUESADA,21001,2021,"452318.15830000024 "," 1147636.011"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",QUESADA,21001,2021,"452264.48539999966 "," 1147623.8080000002"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",QUESADA,21001,2021,"452360.72460000031 "," 1147533.977"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"459631.64919999987 "," 1147516.3849999998"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"462735.98159999959 "," 1147480.6300000008"
SD,SD,SÍ,ICE,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"503923.11160000041 "," 1147449.6779999994"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",QUESADA,21001,2021,"452658.36919999961 "," 1147384.9220000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"436367.08509999979 "," 1147206.9179999996"
SD,SD,SÍ,ICE,HEREDIA,SARAPIQUÍ,"LAS HORQUETAS",41003,2021,"511383.98429999966 "," 1147169.2630000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"436333.00289999973 "," 1147132.875"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",FLORENCIA,21002,2021,"451456.74810000043 "," 1147118.4749999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN RAMÓN","PEÑAS BLANCAS",20213,2021,"436239.86199999973 "," 1147099.863"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"464056.15589999966 "," 1147079.7520000003"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"464113.09520000033 "," 1147077.6860000007"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"464265.2901999997 "," 1147064.3839999996"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"462519.78309999965 "," 1147034.0329999998"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","LA PALMERA",21009,2021,"461275.77099999972 "," 1146982.3049999997"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS","AGUAS ZARCAS",21004,2021,"462501.09970000014 "," 1146971.011"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"529643.49199999962 "," 1146926.0170000009"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,ROXANA,70204,2021,"543969.70480000041 "," 1146913.8920000009"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"527608.76510000043 "," 1146758.8120000008"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",VENECIA,21005,2021,"466294.07309999969 "," 1146754.0069999993"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"RÍO CUARTO","RÍO CUARTO",21601,2021,"478186.08719999995 "," 1146741.9920000006"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"528485.25 "," 1146717.4000000004"
SD,SD,SÍ,ICE,LIMÓN,POCOCÍ,CARIARI,70205,2021,"529299.08999999985 "," 1146629.7200000007"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",QUESADA,21001,2021,"452992.37160000019 "," 1146586.5840000007"
SD,SD,SÍ,COOPELESCA,ALAJUELA,"SAN CARLOS",QUESADA,21001,2021,"452844.52450000029 "," 1146575.7740000002"
